"alejado","battery_l","battery_t","bw","df_delay","df_saltos","ds","dv_delay","dv_saltos","indice_en_prueba","indice_intervalo","mood","mos","ns","prueba_nro","ram","sdk","st","t_cpu","X_id","X_rev","app_foreground","devid","ts_from","ts_to"
399979,57,39,2711864.40677966,147,2.25,6,35.75,8,5,4,4.5,5,3.4,1,359.333333333333,22,2.66666666666667,55.3333333333333,"42f1293b2125e6b8ec45e34c744d661f","1-8e92783b990d09343ed19b3b257f9f38","com.sonyericsson.home","5a92d851bc704d",1527643321501,1527643381501
633437,55,35.3666666666667,7139.28530215025,1160.66666666667,6.33333333333333,6,568.333333333333,10,6,5,4.5,5,3.4,1,342,22,4,46.6666666666667,"42f1293b2125e6b8ec45e34c744d6ece","1-cd8566b2693d1eca3fa840238afde6dd","com.whatsapp","5a92d851bc704d",1527643554959,1527643614959
314224,83,27.7,3681415.92920354,19.5,1,6,66,10,5,6,5,5,4,4,188.666666666667,22,2,27.4903333333333,"42f1293b2125e6b8ec45e34c744d71d5","1-f30ed96ced003c9194975c0ba93eca4a","","5a92d851bc704d",1527644224614,1527644284614
60000,38,39.9666666666667,0,280.333333333333,2,6,56.6666666666667,9,1,7,5,5,4,2,379.25,22,3,56,"42f1293b2125e6b8ec45e34c744d728a","1-0df653ab6eeb799911e8ca321856533a","","5a92d851bc704d",1527645150730,1527645210730
61069,86,23.7,0,159.666666666667,2,6,63.6666666666667,8,2,8,5,5,4,2,296.5,22,4,29.8666666666667,"42f1293b2125e6b8ec45e34c744d81ad","1-30fab8ad5b2eb207fa95557f49d4d0e1","","5a92d851bc704d",1527645151799,1527645211799
61853,83,24.6,0,82.3333333333333,2,6,54.25,8,3,9,5,5,4,2,289.5,22,4,42,"42f1293b2125e6b8ec45e34c744d8a76","1-318945f90ea99ee4aa6a2786d94f6f1e","","5a92d851bc704d",1527645152583,1527645212583
62307,76,26.7,0,146,2,6,52.25,8,4,10,4.5,5,4,2,282.333333333333,22,4,47.6666666666667,"42f1293b2125e6b8ec45e34c744d8b7a","1-a7ec9573d3a34566022424c3d0657254","","5a92d851bc704d",1527645153037,1527645213037
62492,92,25,0,389.333333333333,1,6,70,17,5,11,3,5,4,2,401.333333333333,22,2,39.25,"42f1293b2125e6b8ec45e34c744d8bed","1-7430df708f3dc3a709db6bfa5f5a11a7","","5a92d851bc704d",1527645153222,1527645213222
62814,21,28.3,0,88,2,6,41.6666666666667,9,6,12,4,5,4,2,436.75,22,3,43,"42f1293b2125e6b8ec45e34c744d8cac","1-0e146eba6afa2967438a55ffe941704d","","5a92d851bc704d",1527645153544,1527645213544
64828,53,31.6666666666667,41297.5151812573,74.5,1,7,70,17,1,0,4,3,4,1,624.333333333333,25,2,0.478333333333333,"42f1293b2125e6b8ec45e34c744d9a52","1-dbfa5ff04e5720d342831ff392def7ea","org.pol.jmgo.qoesurveyor","a6fb86ca165ca918",1527621054867,1527621114867
80723,74,28.2666666666667,3011764.70588235,79.3333333333333,1,7,74.3333333333333,17,2,1,4,1,4,1,637.666666666667,25,2,0.478666666666667,"42f1293b2125e6b8ec45e34c744da87a","1-f08dc1ab8d3d821469cf809bfba604d6","org.pol.jmgo.qoesurveyor","a6fb86ca165ca918",1527621070762,1527621130762
163874,74,27.9,41190.3307443931,57.3333333333333,1,7,72.6666666666667,17,3,2,4,5,4,1,619.333333333333,25,2,0.473333333333333,"42f1293b2125e6b8ec45e34c744da9bd","1-30b269bd7b8b1de8f134d0635c073dda","com.facebook.katana","a6fb86ca165ca918",1527621153913,1527621213913
168073,52.6666666666667,30.2666666666667,41190.3307443931,57.3333333333333,1,7,72.6666666666667,17,4,3,4,1,4,1,619.333333333333,25,2,0.473333333333333,"42f1293b2125e6b8ec45e34c744db6b7","1-756f7a0afa0a8b45287ca3172deef19e","com.facebook.katana","a6fb86ca165ca918",1527621158112,1527621218112
179322,52,30.2666666666667,41190.3307443931,57.3333333333333,1,7,72.6666666666667,17,5,4,4,4,4,1,619.333333333333,25,2,0.473333333333333,"42f1293b2125e6b8ec45e34c744dbb75","1-b743ad829e25e4f0705ac7ac17e4d56c","com.facebook.katana","a6fb86ca165ca918",1527621169361,1527621229361
197775,50,30.2666666666667,17903797.4683544,58,1,7,76.3333333333333,17,6,5,4,5,4,1,618.666666666667,25,2,0.48,"42f1293b2125e6b8ec45e34c744dbda5","1-01f82fb0ada028f3b90298a16a3ebe2b","org.pol.jmgo.qoesurveyor","a6fb86ca165ca918",1527621187814,1527621247814
226238,48.3333333333333,32.9,2469344.60887949,56.3333333333333,1,7,73.6666666666667,17,7,6,4,5,4,1,604.333333333333,25,2,0.497666666666667,"42f1293b2125e6b8ec45e34c744dcd83","1-55205573655a297c8539d7c20ba1e97d","com.facebook.katana","a6fb86ca165ca918",1527621216277,1527621276277
285648,51,33.3333333333333,1091863.51706037,51.6666666666667,1,7,72.3333333333333,17,8,7,4,5,4,1,603.666666666667,25,2,0.503333333333333,"42f1293b2125e6b8ec45e34c744dcf0d","1-fa1f8be3c6d63b0461f4dcbde4dade9c","org.pol.jmgo.qoesurveyor","a6fb86ca165ca918",1527621275687,1527621335687
307710,50,35.3666666666667,315294.117647059,45.6666666666667,1,7,70.6666666666667,17,9,8,4,2,4,1,613,25,2,0.497666666666667,"42f1293b2125e6b8ec45e34c744dd54d","1-949aa7e391ed458dffe115844ada2e07","org.pol.jmgo.qoesurveyor","a6fb86ca165ca918",1527621297749,1527621357749
326833,49.75,33.2666666666667,0,46.5,1,7,74,17,10,9,4,1,4,1,623.666666666667,25,2.5,0.493666666666667,"42f1293b2125e6b8ec45e34c744dd7c8","1-60340127a3b9e9aa4b52a55d51e5f9b3","com.facebook.katana","a6fb86ca165ca918",1527621316872,1527621376872
343654,49.75,32.3666666666667,0,46,1,7,72,17,11,10,4,1,4,1,642.333333333333,25,2.33333333333333,0.487666666666667,"42f1293b2125e6b8ec45e34c744de032","1-a0c9eb527da468302620f691a412a9a8","com.sonyericsson.home","a6fb86ca165ca918",1527621333693,1527621393693
401039,52,35.3666666666667,2868965.51724138,55.5,1,7,75,17,12,11,4,1,4,1,630,25,2.5,0.481,"42f1293b2125e6b8ec45e34c744de859","1-1af8cb485cb5f7a18adaccf545c61dba","org.pol.jmgo.qoesurveyor","a6fb86ca165ca918",1527621391078,1527621451078
457671,49.75,37.1,1112006.44641418,229.333333333333,1,7,94,17,13,12,4,4,4,1,608,25,2,0.508,"42f1293b2125e6b8ec45e34c744df302","1-1103fed4d3490c0aa9217fef7e9b6b5b","org.pol.jmgo.qoesurveyor","a6fb86ca165ca918",1527621447710,1527621507710
514096,50,32.6666666666667,0,325,1,7,70,17,14,13,4,3,3.4,1,609.5,25,4,0.5325,"42f1293b2125e6b8ec45e34c744dfc93","1-f7d68c2335b893675a2ab64ec7a1dd32","org.pol.jmgo.qoesurveyor","a6fb86ca165ca918",1527621504135,1527621564135
606009,49.75,33.6,0,94.5,1,7,95,17,15,14,4,3,3.4,1,617,25,4,0.531,"42f1293b2125e6b8ec45e34c744e0c37","1-3e455dcfac386526338f0d2f51f00ade","org.pol.jmgo.qoesurveyor","a6fb86ca165ca918",1527621596048,1527621656048
60000,100,22.9333333333333,0,25.6666666666667,1,7,8,10,1,0,4,2,4,1,1119.5,24,2,20.8,"42f1293b2125e6b8ec45e34c744e196d","1-39a964f02f0abb8a44792bcb258bf53b","","65e49509039eb913",1527618485728,1527618545728
62147,100,22.3,0,81.5,1,7,115,17,2,1,4,3,4,1,612.333333333333,24,2,22.7333333333333,"42f1293b2125e6b8ec45e34c744e269e","1-46907db2a8ba34fa6d5a7633857f1289","","65e49509039eb913",1527618487875,1527618547875
388077,41,39.3333333333333,31318181.8181818,21.6666666666667,1,7,6,10,3,2,4,4,4,1,1261.66666666667,24,2,38.05,"42f1293b2125e6b8ec45e34c744e320b","1-335f7e68c1f7714a4a9184cf53d5721d","","65e49509039eb913",1527618813805,1527618873805
526410,100,22.5,11506.7303517152,94.3333333333333,2,7,52,9,4,3,4,3,4,1,594.333333333333,24,3,20.3666666666667,"42f1293b2125e6b8ec45e34c744e36d2","1-0cac7ed8d1817e4dfa381c921c42a08b","","65e49509039eb913",1527618952138,1527619012138
663889,100,22.5,3778.76535423354,120.5,2,7,29.5,9,5,4,4,2,3.7,1,637.666666666667,24,3,20.3666666666667,"42f1293b2125e6b8ec45e34c744e3f4d","1-aa502df289c1e4fe3be2d18ee4688b1b","","65e49509039eb913",1527619089617,1527619149617
181167,38,36,8492.07180669136,14.5,1,7,12,10,4,5,4,2,4,1,1253,24,2,38.25,"42f1293b2125e6b8ec45e34c744e4d92","1-dcb57af4e2c2bb123cc90d0b3d482213","","65e49509039eb913",1527619249752,1527619309752
120128,59,32.55,388520.971302428,9,1,9,41.5,10,1,0,3,5,4,1,3193,26,3,30.5,"42f1293b2125e6b8ec45e34c744e52d7","1-f7d13e44d28fe57172437b99f41c7dce","","247e4508ec4521f9",1525212000664,1525212060664
122211,40,39.2,388520.971302428,517.666666666667,1,9,216.666666666667,17,2,1,4,4,3.2,1,775.333333333333,26,3.5,0.40375,"42f1293b2125e6b8ec45e34c744e589f","1-9f68d193d7780564e340d83383d36f40","","247e4508ec4521f9",1525212002747,1525212062747
123668,39,38.8666666666667,388520.971302428,91.3333333333333,1,9,92,17,3,2,4,5,3.32,1,1140.76,26,3.5,35.25,"42f1293b2125e6b8ec45e34c744e67b8","1-58df1d22fce7b5ed184b4f2549ddfcee","","247e4508ec4521f9",1525212004204,1525212064204
125776,83,31.7,388520.971302428,31.25,1,9,13,10,4,3,4,3,3.35555555555556,1,2426,26,4,38.703,"42f1293b2125e6b8ec45e34c744e7663","1-b8fabc0ca07af5d38f94f8345e476142","","247e4508ec4521f9",1525212006312,1525212066312
126260,53,33.8,388520.971302428,43,1,9,16,10,5,4,4,5,4,1,2112.33333333333,26,3.5,33.2,"42f1293b2125e6b8ec45e34c744e8072","1-395c062fea05001c13a49eac46daee3b","","247e4508ec4521f9",1525212006796,1525212066796
3212,49.6666666666667,29.4,7698.37221165886,64.5,2,9,56,9,1,5,3,5,4,5,3182,26,2.66666666666667,34.4,"42f1293b2125e6b8ec45e34c744e8125","1-eae3c55f8fdaf48a7ddcaee958e7d8b7","","247e4508ec4521f9",1525212961344,1525213021344
84439,54,34.3,106218.189865014,95.5,1.4,9,11,9,1,6,4,4,3.4,4,2464,26,4,34.3,"42f1293b2125e6b8ec45e34c744e8c5b","1-5284537d8c77c05676e5b884f8a42a4f","org.pol.jmgo.qoesurveyor","247e4508ec4521f9",1525570896650,1525570956650
121510,54,34.9,2259516.98731068,43,1,9,16,9,2,7,4,5,3.4,4,2539,26,4,34.9,"42f1293b2125e6b8ec45e34c744e9359","1-aa4e4783201c72804823d583dcdaf100","com.waze","247e4508ec4521f9",1525570933721,1525570993721
144534,53.3333333333333,35.0333333333333,33577.4034567675,43,1,9,16,9,3,8,4,4,3.4,4,2533.66666666667,26,4,35.0333333333333,"42f1293b2125e6b8ec45e34c744ea2fd","1-0d646fcccf02517c1d4f06c21d5bccbf","com.waze","247e4508ec4521f9",1525570956745,1525571016745
165577,53,35.25,1491039.4265233,43,1,9,16,9,4,9,4,5,3.4,4,2508.5,26,4,35.25,"42f1293b2125e6b8ec45e34c744eaa73","1-53a728748daec6fdc0db993313817b43","com.waze","247e4508ec4521f9",1525570977788,1525571037788
197723,53,35.6176470588235,337557.293070909,145.8,1.4,9,432,9,5,10,4,5,3.4,4,2469.17647058824,26,3.25,35.6176470588235,"42f1293b2125e6b8ec45e34c744eaf8b","1-61c391e7abb635e54350cae32dc3c704","com.spotify.music","247e4508ec4521f9",1525571009934,1525571069934
240257,53,35.86,599375.650364204,15,1,9,121.428571428571,9,6,11,4,5,3.4,4,2436.4,26,1.5,35.86,"42f1293b2125e6b8ec45e34c744eb455","1-2423a9d7d2f484570633ec312cbd4ffe","com.musixmatch.android.lyrify","247e4508ec4521f9",1525571052468,1525571112468
281614,53,35.8,26434.4744917867,13.3846153846154,1,9,37,9,7,12,4,5,3.4,4,2430,26,3,35.8,"42f1293b2125e6b8ec45e34c744eba03","1-5020609351d883d8c06a66e346fc7a5a","com.musixmatch.android.lyrify","247e4508ec4521f9",1525571093825,1525571153825
321130,53,35.6,58189.0481318863,14.046511627907,1,9,43.7441860465116,9,8,13,4,5,3,4,2431,26,3,35.6,"42f1293b2125e6b8ec45e34c744ec854","1-0cd17ce49cf26b8149cd7dcd0d42a72b","com.musixmatch.android.lyrify","247e4508ec4521f9",1525571133341,1525571193341
361145,53,35.6,11893.1298861211,22.9148936170213,1,9,24.3333333333333,9,9,14,4,5,3,4,2455,26,4,35.6,"42f1293b2125e6b8ec45e34c744ed4ac","1-680576ab4deeb7b0346aedbcc8530bf8","com.musixmatch.android.lyrify","247e4508ec4521f9",1525571173356,1525571233356
404082,52,35.4,1686274.50980392,21.0754716981132,1,9,17,9,10,15,4,5,3,4,2426,26,4,35.4,"42f1293b2125e6b8ec45e34c744ee432","1-460701dc6d7566975bec8cb64642c904","com.musixmatch.android.lyrify","247e4508ec4521f9",1525571216293,1525571276293
410959,52,35.4,25554.2415963245,14,1,9,17,9,11,16,4,5,3,4,2426,26,4,35.4,"42f1293b2125e6b8ec45e34c744eebd9","1-cec1b2064576aac6a124220312a795a0","com.musixmatch.android.lyrify","247e4508ec4521f9",1525571223170,1525571283170
29667,80,30.144,396234.138354482,40,1,9,66,17,1,17,4,4,4,6,1140.76,26,2,30.144,"42f1293b2125e6b8ec45e34c744ef36f","1-162d975dc2484114076adc68ac911b48","org.pol.jmgo.qoesurveyor","247e4508ec4521f9",1527473290336,1527473350336
33378,80,30.144,396234.138354482,40,1,9,66,17,2,18,4,3,4,6,1140.76,26,2,30.144,"42f1293b2125e6b8ec45e34c744f029c","1-79ab1a887683563e86f61edf21752b71","org.pol.jmgo.qoesurveyor","247e4508ec4521f9",1527473294047,1527473354047
57910,79,31.9,197595.546615521,45.6326530612245,1,9,66.4166666666667,17,1,19,4,4,4,3,1152.96,26,2.33333333333333,31.9,"42f1293b2125e6b8ec45e34c744f06d8","1-2287f1bfcad7b47b4747cb4288110f1f","net.oneplus.launcher","247e4508ec4521f9",1527473416761,1527473476761
113655,79,31.74,2666.66666666667,43.8139534883721,1,9,67.5348837209302,17,2,20,4,4,4,3,1104.76,26,2,31.74,"42f1293b2125e6b8ec45e34c744f107c","1-cf4be20c28188d4d9dadff083d5972f8","net.oneplus.launcher","247e4508ec4521f9",1527473472506,1527473532506
147844,79,31.676,334770.725781962,49.1666666666667,1,9,72.6779661016949,17,3,21,4,4,4,3,1110.6,26,2,31.676,"42f1293b2125e6b8ec45e34c744f1ae5","1-306bf386d7aa249fa35a2bd75e7510e8","net.oneplus.launcher","247e4508ec4521f9",1527473506695,1527473566695
15467,80,31.74,25833.241551588,148.666666666667,1,9,73.5,17,1,22,3.16666666666667,4,3.4,2,832.333333333333,26,4,35,"42f1293b2125e6b8ec45e34c744f1f36","1-ab26355b33be918cf6f59b8504aa43d6","","247e4508ec4521f9",1527526355891,1527526415891
84609,29.5,26.45,6304789.55007257,13,1,9,6.5,10,1,0,3,3,4,1,3623,27,3,26.45,"42f1293b2125e6b8ec45e34c744f2244","1-c2da7d89c96e86c207d6ccbdc6954d92","org.pol.jmgo.qoesurveyor","6c3fa7f635a073f5",1525358947957,1525359007957
60000,59,28.7,0,95,2,9,24,9.25,1,1,3.16666666666667,3,4,2,3623,27,2.66666666666667,29.0666666666667,"42f1293b2125e6b8ec45e34c744f2d39","1-c061db13cd8e5918e84c7dce47043f26","","6c3fa7f635a073f5",1525397793046,1525397853046
60594,89,31.9,0,74.6666666666667,2,9,41,9,2,2,3.16666666666667,4,4,2,3193,27,4,32.5,"42f1293b2125e6b8ec45e34c744f38b5","1-11b66a8672d07aca000e0df34d810f8e","","6c3fa7f635a073f5",1525397793640,1525397853640
61000,40,39.65,0,81.3333333333333,1,9,70.5,17,3,3,3.16666666666667,5,4,2,1152.96,27,2.33333333333333,64,"42f1293b2125e6b8ec45e34c744f3ff3","1-4ef8ec8d5463c80d600ca3cdc7b3ccea","","6c3fa7f635a073f5",1525397794046,1525397854046
714761,67.5,32.55,0,603,2,9,75,8,4,4,3,4,4,2,3132.5,27,3,32.7,"42f1293b2125e6b8ec45e34c744f41e5","1-ed80d648950b00c7dca7029d8b7502df","","6c3fa7f635a073f5",1525398447807,1525398507807
92460,87,22.0666666666667,17912.7091054673,78.6666666666667,1,5,72,17,1,0,5,5,4,2,673,23,2.5,31.2666666666667,"42f1293b2125e6b8ec45e34c744f504b","1-2e15c12f7db77570b2bdfe19d0e51eeb","com.google.android.gms","7caeb732fb3ad6af",1528047765290,1528047825290
140359,87,22.0666666666667,14830.5662331998,81.6666666666667,1,5,69,17,2,1,5,5,4,2,707.666666666667,23,2,29.8666666666667,"42f1293b2125e6b8ec45e34c744f5a28","1-2eef280bb3aa5f5b8e482edd6a9f1a19","org.pol.jmgo.qoesurveyor","7caeb732fb3ad6af",1528047813189,1528047873189
193787,87,22.1333333333333,654888.103651354,84.3333333333333,1,5,92.6666666666667,17,3,2,5,4,4,2,703.666666666667,23,2.5,29.7333333333333,"42f1293b2125e6b8ec45e34c744f5cbf","1-295d156888e553012dc6e43d54132c75","org.pol.jmgo.qoesurveyor","7caeb732fb3ad6af",1528047866617,1528047926617
248059,87,22.4333333333333,1625.66296567819,96.3333333333333,1,5,86,17,4,3,5,5,4,2,688.333333333333,23,2.33333333333333,29.7333333333333,"42f1293b2125e6b8ec45e34c744f6108","1-a5ab104993cdf915f1ff4b50e7c5cbb2","org.pol.jmgo.qoesurveyor","7caeb732fb3ad6af",1528047920889,1528047980889
303965,86,22.5,906.903161176471,78,1,5,96,17,5,4,5,5,4,2,680,23,2,30.0333333333333,"42f1293b2125e6b8ec45e34c744f680b","1-0ef1aebc4d545ee95024a6155539e4a3","org.pol.jmgo.qoesurveyor","7caeb732fb3ad6af",1528047976795,1528048036795
358995,86,22.5,4373333.33333333,80.5,1,5,68.5,17,6,5,5,3,4,2,676,23,2.5,32.75,"42f1293b2125e6b8ec45e34c744f76df","1-0e626074ec27f0a47c57e05453ae183f","org.pol.jmgo.qoesurveyor","7caeb732fb3ad6af",1528048031825,1528048091825
468745,86,22.7666666666667,4133.65255055334,89,1,5,98.6666666666667,17,7,6,5,5,4,2,668.666666666667,23,2,32.7,"42f1293b2125e6b8ec45e34c744f77cc","1-a859f464b4ac710b652c1604d24ba16f","org.pol.jmgo.qoesurveyor","7caeb732fb3ad6af",1528048141575,1528048201575
470783,86,22.7666666666667,6498.55027778931,89,1,5,98.6666666666667,17,8,7,5,5,4,2,668.666666666667,23,2,32.7,"42f1293b2125e6b8ec45e34c744f84a1","1-dd8ec35ab8ca911a821a0a0344872cec","org.pol.jmgo.qoesurveyor","7caeb732fb3ad6af",1528048143613,1528048203613
524715,85.3333333333333,22.9333333333333,8107.4941902116,67,1,5,77.3333333333333,17,9,8,5,4,4,2,609.666666666667,23,2,39.7,"42f1293b2125e6b8ec45e34c744f87d1","1-bb445d3e4a585378db0a25e79e1d749f","org.pol.jmgo.qoesurveyor","7caeb732fb3ad6af",1528048197545,1528048257545
578799,85,23.2333333333333,747059.856064595,88.3333333333333,1,5,80,17,10,9,5,5,4,2,577.333333333333,23,2,37.3333333333333,"42f1293b2125e6b8ec45e34c744f9010","1-4ee03160fece3736a7eefd59f9b7b360","com.sec.android.app.launcher","7caeb732fb3ad6af",1528048251629,1528048311629
126297,84,24.1333333333333,1609.60189437761,84.3333333333333,1,5,72.3333333333333,17,1,10,5,4,4,1,477.333333333333,23,2,35.0666666666667,"42f1293b2125e6b8ec45e34c744f9be8","1-578e67c4c04db7a2d07738b444f8e3bd","org.pol.jmgo.qoesurveyor","7caeb732fb3ad6af",1528048471736,1528048531736
287071,83,24.5666666666667,2611111.11111111,107.333333333333,1,5,78.6666666666667,17,2,11,5,4,4,1,453.333333333333,23,2,35.3,"42f1293b2125e6b8ec45e34c744f9c3e","1-f70a5b8877ff7fc1b497cd8487a17b45","com.google.android.googlequicksearchbox","7caeb732fb3ad6af",1528048632510,1528048692510
300913,83,24.6,17841.9653359987,88.3333333333333,1,5,77.3333333333333,17,3,12,5,4,4,1,458.333333333333,23,2,35.1666666666667,"42f1293b2125e6b8ec45e34c744fa293","1-ba7ba87255f9678df044cdc0e8259e99","com.google.android.googlequicksearchbox","7caeb732fb3ad6af",1528048646352,1528048706352
356232,82.3333333333333,24.6,90159.6440722324,82.3333333333333,1,5,73,17,4,13,5,4,4,1,416.666666666667,23,2,43.5333333333333,"42f1293b2125e6b8ec45e34c744fa740","1-674ad2dcacecf11efc8044f6d574b5df","org.pol.jmgo.qoesurveyor","7caeb732fb3ad6af",1528048701671,1528048761671
412462,82,24.6,284265.005020985,92.6666666666667,1,5,77.6666666666667,17,5,14,5,4,4,1,411.333333333333,23,2,37.5333333333333,"42f1293b2125e6b8ec45e34c744fb28e","1-e1970ac94109fec749f74fb7417c9f9e","com.android.chrome","7caeb732fb3ad6af",1528048757901,1528048817901
467351,82,24.8,14422.7889648894,98.3333333333333,1,5,75,17,6,15,5,4,4,1,460,23,2,36.9,"42f1293b2125e6b8ec45e34c744fbe69","1-ba8d6bd01c909c8e60dbd48c19c303f7","com.android.chrome","7caeb732fb3ad6af",1528048812790,1528048872790
523136,81,25,1468164.79400749,100,1,5,76,17,7,16,5,4,4,1,449.333333333333,23,3,34.9,"42f1293b2125e6b8ec45e34c744fcd2a","1-16b1c3438c5db33164ba2682f511b9a0","org.pol.jmgo.qoesurveyor","7caeb732fb3ad6af",1528048868575,1528048928575
577889,81,25.0666666666667,1781818.18181818,106,1,5,78,17,8,17,5,4,4,1,436.666666666667,23,3,35.1333333333333,"42f1293b2125e6b8ec45e34c744fd840","1-1e3d1213974d53c58f632e52d0c8bccc","com.google.android.googlequicksearchbox","7caeb732fb3ad6af",1528048923328,1528048983328
59327,28.3333333333333,31.1,11493.9776346352,143.666666666667,1,5,97.3333333333333,17,1,18,4,5,4,3,427.666666666667,23,2,44.4666666666667,"42f1293b2125e6b8ec45e34c744fe1e1","1-8b902c39c3c8b39fc4981b63336e9922","com.sec.android.app.launcher","7caeb732fb3ad6af",1529721236820,1529721296820
112684,28,31.6666666666667,3706792.19905851,85.6666666666667,1,5,69,17,2,19,4,5,4,3,383.666666666667,23,2,45.4333333333333,"42f1293b2125e6b8ec45e34c744fe55e","1-2c2a2eafa0e8a75b9de7eb2b5b6a79b6","com.sec.android.app.launcher","7caeb732fb3ad6af",1529721290177,1529721350177
223334,27.6666666666667,32.0666666666667,11459459.4594595,114.666666666667,1,5,78,17,3,20,4,5,4,3,381.333333333333,23,2,50.0333333333333,"42f1293b2125e6b8ec45e34c744ff006","1-d467b41714a262de9ec80cae91f3a094","com.google.android.youtube","7caeb732fb3ad6af",1529721400827,1529721460827
278506,27,32.3666666666667,5392.32819843482,69.3333333333333,1,5,72,17,4,21,4,5,4,3,385.333333333333,23,2,48.4666666666667,"42f1293b2125e6b8ec45e34c744ff595","1-9104fd3d15b97a9193b3184de25bc1c3","com.google.android.youtube","7caeb732fb3ad6af",1529721455999,1529721515999
334109,27,32.6666666666667,24422442.2442244,78,1,5,128,17,5,22,4,5,4,3,382,23,2,44.1666666666667,"42f1293b2125e6b8ec45e34c744ffcb0","1-7ba2ebd2072f6ae72df4a208107b1ee4","com.google.android.youtube","7caeb732fb3ad6af",1529721511602,1529721571602
389214,26.6666666666667,32.9,4066756.87866486,88.3333333333333,1,5,72.6666666666667,17,6,23,4,5,4,3,379,23,2,44.7,"42f1293b2125e6b8ec45e34c744ffd6b","1-471fd277ff2c6fc47d942e1182277f94","com.google.android.youtube","7caeb732fb3ad6af",1529721566707,1529721626707
444746,26,33.0333333333333,226242.868785656,81.3333333333333,1,5,73,17,7,24,4,5,4,3,382,23,2,46.2666666666667,"42f1293b2125e6b8ec45e34c7450098e","1-de1a9086611fb0606058ee2911f50219","com.google.android.youtube","7caeb732fb3ad6af",1529721622239,1529721682239
499965,26,33.2666666666667,27152709.3596059,75,1,5,73.3333333333333,17,8,25,4,5,4,3,385,23,2,48.3,"42f1293b2125e6b8ec45e34c74500e77","1-d820f4ef3548c9c035484c8ea94d8b8c","com.google.android.youtube","7caeb732fb3ad6af",1529721677458,1529721737458
555598,26,33.4666666666667,14486.1452582973,88,1,5,71.3333333333333,17,9,26,4,5,4,3,384,23,2,45.4,"42f1293b2125e6b8ec45e34c7450159c","1-3b8ffd53a12b76ee08447601f1b84785","com.google.android.youtube","7caeb732fb3ad6af",1529721733091,1529721793091
611974,25,33.5666666666667,45120.4138766556,83,1,5,68.3333333333333,17,10,27,4,5,4,3,386.666666666667,23,2,46.3666666666667,"42f1293b2125e6b8ec45e34c745020b8","1-d4da839d5128a3508d890f98780c4960","com.google.android.youtube","7caeb732fb3ad6af",1529721789467,1529721849467
60000,41.6666666666667,39,18415.1888477616,130.333333333333,1,8,150,17,1,0,4,5,3.4,2,946.666666666667,27,4,59.6666666666667,"42f1293b2125e6b8ec45e34c74502c5b","1-adefe7143f48f9beb5914a07b8d038db","com.google.android.youtube","344404a75543aaf0",1527690983726,1527691043726
118744,41,39.3333333333333,4735395.18900344,319.333333333333,1,7,89,17,2,1,4,5,3.2,2,883,23,3,58,"42f1293b2125e6b8ec45e34c745031fd","1-147a5c6a8f8409571847365edabbbe70","com.google.android.youtube","344404a75543aaf0",1527691042470,1527691102470
174424,40,39.0666666666667,326556.6112851,284.333333333333,1,9,187.666666666667,17,3,2,4,5,3,2,848,26,4,56,"42f1293b2125e6b8ec45e34c7450334d","1-f9de0e2d76fd765a5c7f48da25c6c04f","com.google.android.youtube","344404a75543aaf0",1527691098150,1527691158150
